patient,file,start_sec,mode,seed,sr_value,cr_value,sr_reason,cr_reason,frequency,max_clipped_fraction,bistable_valid,bistable_reason,bistable_events,bistable_intervals,bistable_cv,fhn_events,fhn_intervals,fhn_valid
chb05,chb05_01.edf,1804.0,centered,42,-10.71086751447531,0.984947496190048,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,15,12,True
chb05,chb05_01.edf,1804.0,centered,43,-16.102784845511454,0.7819655764580706,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_01.edf,1804.0,centered,44,-18.48326815934118,0.5832620601751652,ok,ok,1.6,0.0,True,ok,6,5,0.7601303401649327,11,10,True
chb05,chb05_01.edf,3600.0,centered,42,-9.481359452227448,0.9996620386501139,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,13,10,True
chb05,chb05_01.edf,3600.0,centered,43,-16.735827766396607,0.8619201811912606,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_01.edf,3600.0,centered,44,-16.721254796161617,0.5234424491170963,ok,ok,1.6,0.0,True,ok,6,5,0.7566157887477064,10,8,True
chb05,chb05_01.edf,8.0,trailing,42,-19.986345152813595,0.8053691836694759,ok,ok,1.9000000000000001,0.0,False,insufficient_intervals,0,0,,11,9,True
chb05,chb05_01.edf,8.0,trailing,43,-23.25809663747799,0.7920325996356417,ok,ok,1.9000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_01.edf,8.0,trailing,44,-27.17280830671559,0.5742606685832546,ok,ok,1.9000000000000001,0.0,True,ok,6,5,0.7555394635227161,11,9,True
chb05,chb05_01.edf,1808.0,trailing,42,-18.524860077647883,0.9098936057367173,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,13,10,True
chb05,chb05_01.edf,1808.0,trailing,43,-21.751990801354896,0.8619201811912606,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_01.edf,1808.0,trailing,44,-23.321968969128008,0.5848473317658375,ok,ok,1.7000000000000002,0.0,True,ok,6,5,0.7560898230640315,11,10,True
chb05,chb05_01.edf,3604.0,trailing,42,-15.6400682391101,0.9394745874762352,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_01.edf,3604.0,trailing,43,-18.38991106857407,0.8159668753880298,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_01.edf,3604.0,trailing,44,-23.97267668120926,0.5832620601751652,ok,ok,2.1,0.0,True,ok,6,5,0.7555394635227161,11,10,True
chb05,chb05_02.edf,4.0,centered,42,-11.351559842410035,0.9904543037261029,ok,ok,1.5,0.0,False,insufficient_intervals,0,0,,12,10,True
chb05,chb05_02.edf,4.0,centered,43,-15.53305592828385,0.7878754258007417,ok,ok,1.5,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_02.edf,4.0,centered,44,-17.237212624638843,0.5817771800451791,ok,ok,1.5,0.0,True,ok,6,5,0.7598945790373981,11,10,True
chb05,chb05_02.edf,1800.0,centered,42,-10.732743294680072,0.9589743574261135,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,11,True
chb05,chb05_02.edf,1800.0,centered,43,-7.8278896113104,0.7927189995908239,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_02.edf,1800.0,centered,44,-15.865965668881532,1.1303575957152228,ok,ok,1.0,0.0,True,ok,6,5,0.7582430778110462,13,11,True
chb05,chb05_02.edf,3592.0,centered,42,-17.68682526933658,0.9605984988978551,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_02.edf,3592.0,centered,43,-19.072099997183216,0.8210858044271492,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_02.edf,3592.0,centered,44,-22.833340307451724,0.51409728914656,ok,ok,1.7000000000000002,0.0,True,ok,6,5,0.7558913550897459,10,8,True
chb05,chb05_02.edf,8.0,trailing,42,-13.63719585212677,0.9410327482226797,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,11,True
chb05,chb05_02.edf,8.0,trailing,43,-7.6189406220776,0.8839923177751691,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,16,14,True
chb05,chb05_02.edf,8.0,trailing,44,-14.194681717938508,0.5848473317658375,ok,ok,1.1,0.0,True,ok,6,5,0.759514269360076,11,10,True
chb05,chb05_02.edf,1804.0,trailing,42,-9.618839629546134,1.0782762389770337,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,11,True
chb05,chb05_02.edf,1804.0,trailing,43,-7.290206701839801,0.7299892257406878,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_02.edf,1804.0,trailing,44,-15.220157807392313,0.9184733786882092,ok,ok,1.0,0.0,True,ok,6,5,0.7580721719481965,12,10,True
chb05,chb05_02.edf,3596.0,trailing,42,-15.847120759747355,0.9420314153062733,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,11,True
chb05,chb05_02.edf,3596.0,trailing,43,-18.117739660684876,0.7983438561246213,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_02.edf,3596.0,trailing,44,-20.73406561241626,0.5848473317658375,ok,ok,1.7000000000000002,0.0,True,ok,6,5,0.7622883520285549,11,10,True
chb05,chb05_03.edf,4.0,centered,42,-17.13602568372781,0.9407179254251196,ok,ok,2.5,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_03.edf,4.0,centered,43,-13.718596379781975,0.8705017205826545,ok,ok,2.5,0.0,False,insufficient_intervals,0,0,,16,14,True
chb05,chb05_03.edf,4.0,centered,44,-17.058652042344114,0.5848473317658375,ok,ok,2.5,0.0,True,ok,6,5,0.7608158014525248,11,10,True
chb05,chb05_03.edf,1800.0,centered,42,-11.706275345851687,0.9605984988978551,ok,ok,3.2,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_03.edf,1800.0,centered,43,-16.81745503083886,0.7927189995908239,ok,ok,3.2,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_03.edf,1800.0,centered,44,-10.917006675869601,0.5832620601751652,ok,ok,3.2,0.0,True,ok,6,5,0.7563250410841427,11,10,True
chb05,chb05_03.edf,3592.0,centered,42,-15.58808109459577,0.8846135701161248,ok,ok,3.3000000000000003,0.0,False,insufficient_intervals,0,0,,12,10,True
chb05,chb05_03.edf,3592.0,centered,43,-15.619816751525965,0.7927189995908239,ok,ok,3.3000000000000003,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_03.edf,3592.0,centered,44,-9.425445620207242,0.5848473317658375,ok,ok,3.3000000000000003,0.0,True,ok,6,5,0.7565097053092892,11,10,True
chb05,chb05_03.edf,8.0,trailing,42,-18.43375815660517,0.9407179254251196,ok,ok,2.5,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_03.edf,8.0,trailing,43,-14.245632178929387,0.7927189995908239,ok,ok,2.5,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_03.edf,8.0,trailing,44,-19.868736143509246,0.5697623334788614,ok,ok,2.5,0.0,True,ok,6,5,0.7572960273799565,11,9,True
chb05,chb05_03.edf,1804.0,trailing,42,-14.720378103273415,0.9345659351916152,ok,ok,3.2,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_03.edf,1804.0,trailing,43,-17.077919294270984,0.7927189995908239,ok,ok,3.2,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_03.edf,1804.0,trailing,44,-14.478126109413791,0.6439827479133707,ok,ok,3.2,0.0,True,ok,6,5,0.7555394635227161,12,11,True
chb05,chb05_03.edf,3596.0,trailing,42,-12.699710393247496,0.9828370295862067,ok,ok,3.4000000000000004,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_03.edf,3596.0,trailing,43,-16.35743266000709,0.7927189995908239,ok,ok,3.4000000000000004,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_03.edf,3596.0,trailing,44,-7.126082013657157,0.5744436673430846,ok,ok,3.4000000000000004,0.0,True,ok,6,5,0.7566157887477064,11,10,True
chb05,chb05_06.edf,4.0,centered,42,-11.727008375987936,0.9096060179244341,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_06.edf,4.0,centered,43,-13.353064068944011,0.8619201811912605,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_06.edf,4.0,centered,44,-16.026601703214123,0.5234424491170963,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7572576810788496,10,8,True
chb05,chb05_06.edf,1800.0,centered,42,-15.094761347209142,0.9048678373129969,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,12,9,True
chb05,chb05_06.edf,1800.0,centered,43,-11.715494414715439,0.9101721060493904,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,17,15,True
chb05,chb05_06.edf,1800.0,centered,44,-19.308346400694646,0.5905685842667504,ok,ok,1.0,0.0,True,ok,6,5,0.7574925972349185,11,10,True
chb05,chb05_06.edf,3592.0,centered,42,-4.313663055161136,1.007403713078456,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_06.edf,3592.0,centered,43,-2.195537764049437,0.8047734452923356,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_06.edf,3592.0,centered,44,-10.963427357136137,0.9593657047323448,ok,ok,1.0,0.0,True,ok,6,5,0.763864219439724,11,9,True
chb05,chb05_06.edf,8.0,trailing,42,-12.03277380338911,0.9649347908740861,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,14,11,True
chb05,chb05_06.edf,8.0,trailing,43,-11.316710031935154,0.8943012260446905,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,17,15,True
chb05,chb05_06.edf,8.0,trailing,44,-14.319926506463418,0.5801835197482597,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7560898230640315,11,10,True
chb05,chb05_06.edf,1804.0,trailing,42,-15.553518777383093,0.861760499542456,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,12,10,True
chb05,chb05_06.edf,1804.0,trailing,43,-12.714445470070189,0.7927189995908239,ok,ok,1.0,0.0,False,insufficient_intervals,2,1,,14,12,True
chb05,chb05_06.edf,1804.0,trailing,44,-20.185118709011554,0.5214525148879743,ok,ok,1.0,0.0,True,ok,6,5,0.7465059572025305,10,8,True
chb05,chb05_06.edf,3596.0,trailing,42,-7.482684056666644,0.983905512019438,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,15,12,True
chb05,chb05_06.edf,3596.0,trailing,43,-12.536921946894324,0.7559256423185046,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_06.edf,3596.0,trailing,44,-13.310093465760515,0.5832620601751652,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7609209406661214,11,10,True
chb05,chb05_10.edf,4.0,centered,42,-11.232511293544649,0.9394745874762352,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_10.edf,4.0,centered,43,-11.70573533900879,0.7927189995908239,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_10.edf,4.0,centered,44,-14.57887304655273,0.5832620601751652,ok,ok,1.3,0.0,True,ok,6,5,0.7561452925732451,11,10,True
chb05,chb05_10.edf,1800.0,centered,42,-9.856234169162562,0.9394745874762352,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_10.edf,1800.0,centered,43,-12.29312984583811,0.8831116441420463,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_10.edf,1800.0,centered,44,-15.699883084867277,0.6438162502321447,ok,ok,1.3,0.0,True,ok,6,5,0.756769590998055,12,11,True
chb05,chb05_10.edf,3592.0,centered,42,-9.622447180014435,0.983905512019438,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,15,12,True
chb05,chb05_10.edf,3592.0,centered,43,-11.694931100214808,0.8839923177751691,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,16,14,True
chb05,chb05_10.edf,3592.0,centered,44,-14.7844150610565,0.5214525148879743,ok,ok,1.3,0.0,True,ok,6,5,0.7598197117199459,10,8,True
chb05,chb05_10.edf,8.0,trailing,42,-10.48282688935723,0.8568946371721161,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,12,10,True
chb05,chb05_10.edf,8.0,trailing,43,-13.02652648397782,0.8619201811912605,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_10.edf,8.0,trailing,44,-16.32155179197905,0.5801835197482597,ok,ok,1.3,0.0,True,ok,6,5,0.7545043857244967,11,10,True
chb05,chb05_10.edf,1804.0,trailing,42,-11.951438888663155,1.0123722281616863,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_10.edf,1804.0,trailing,43,-12.741590437031562,0.7886835919486747,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_10.edf,1804.0,trailing,44,-15.836104419595468,0.5214525148879743,ok,ok,1.3,0.0,True,ok,6,5,0.7568249480843213,10,8,True
chb05,chb05_10.edf,3596.0,trailing,42,-11.971556906799956,0.9605984988978551,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_10.edf,3596.0,trailing,43,-14.833704672576781,0.8444763228721186,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_10.edf,3596.0,trailing,44,-17.83028882786939,1.0734509146690363,ok,ok,1.3,0.0,True,ok,6,5,0.7568533506061166,12,11,True
chb05,chb05_13.edf,4.0,centered,42,-9.635910387414853,0.9345659351916152,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_13.edf,4.0,centered,43,-17.58176222499739,0.8839923177751691,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,16,14,True
chb05,chb05_13.edf,4.0,centered,44,-17.235881910398938,0.5234424491170963,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7601303401649327,10,8,True
chb05,chb05_13.edf,1800.0,centered,42,-23.298371874111076,0.9605984988978551,ok,ok,2.2,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_13.edf,1800.0,centered,43,-24.842924156947785,0.8219112817554249,ok,ok,2.2,0.0,False,insufficient_intervals,0,0,,14,13,True
chb05,chb05_13.edf,1800.0,centered,44,-26.923761899455272,0.5807627041740515,ok,ok,2.2,0.0,True,ok,6,5,0.755827867973932,11,9,True
chb05,chb05_13.edf,3592.0,centered,42,-12.135948053465157,0.9287083662466323,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_13.edf,3592.0,centered,43,-16.06942372363528,0.7629587257872755,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_13.edf,3592.0,centered,44,-18.68003811617274,0.5452829084862902,ok,ok,1.8,0.0,True,ok,6,5,0.7609209406661214,10,9,True
chb05,chb05_13.edf,8.0,trailing,42,-11.83869401735598,0.9168986518918317,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_13.edf,8.0,trailing,43,-15.837905556133185,0.7977717408741013,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_13.edf,8.0,trailing,44,-17.115637710244346,0.5832620601751652,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.762650480081727,11,10,True
chb05,chb05_13.edf,1804.0,trailing,42,-16.95593663111766,0.9168986518918317,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_13.edf,1804.0,trailing,43,-19.710777295605496,0.7999902517900124,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_13.edf,1804.0,trailing,44,-22.40211650337766,0.5214525148879743,ok,ok,1.7000000000000002,0.0,True,ok,6,5,0.7560898230640315,10,8,True
chb05,chb05_13.edf,3596.0,trailing,42,-14.061207672026688,1.0036339976325919,ok,ok,1.9000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_13.edf,3596.0,trailing,43,-19.959197592412565,0.8839923177751691,ok,ok,1.9000000000000001,0.0,False,insufficient_intervals,0,0,,16,14,True
chb05,chb05_13.edf,3596.0,trailing,44,-21.589209044517773,0.5802675057245464,ok,ok,1.9000000000000001,0.0,True,ok,6,5,0.7601303401649327,11,10,True
chb05,chb05_16.edf,4.0,centered,42,-7.74143333271894,0.9782620196767386,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_16.edf,4.0,centered,43,-2.6285614527577703,0.832977061926827,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_16.edf,4.0,centered,44,-9.732997866450887,0.20808665698110085,ok,ok,1.1,0.0,True,ok,6,5,0.7810568443592716,10,9,True
chb05,chb05_16.edf,1800.0,centered,42,-14.767320232852047,0.9098936057367173,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,13,10,True
chb05,chb05_16.edf,1800.0,centered,43,-15.575983050882442,0.7927189995908239,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_16.edf,1800.0,centered,44,-18.39072666948279,0.5828441668046792,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7677143073973475,11,10,True
chb05,chb05_16.edf,3592.0,centered,42,-16.041223556188406,0.9605984988978551,ok,ok,3.4000000000000004,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_16.edf,3592.0,centered,43,-18.77495413868133,0.8210858044271492,ok,ok,3.4000000000000004,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_16.edf,3592.0,centered,44,-11.671498839732173,0.5848473317658375,ok,ok,3.4000000000000004,0.0,True,ok,6,5,0.755827867973932,11,10,True
chb05,chb05_16.edf,8.0,trailing,42,-8.52267088214479,0.9605984988978551,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_16.edf,8.0,trailing,43,-8.1694024928351,0.862175938895508,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,14,13,True
chb05,chb05_16.edf,8.0,trailing,44,-10.102899275572245,1.073104730411704,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7609089651595717,12,11,True
chb05,chb05_16.edf,1804.0,trailing,42,-13.800773247079231,0.9605984988978551,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_16.edf,1804.0,trailing,43,-13.23428550188721,0.8190856436926941,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_16.edf,1804.0,trailing,44,-16.490131097979315,0.5214525148879743,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7615009626626968,10,8,True
chb05,chb05_16.edf,3596.0,trailing,42,-15.675218734609386,0.9441295971918034,ok,ok,3.4000000000000004,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_16.edf,3596.0,trailing,43,-17.93272271730431,0.7927189995908239,ok,ok,3.4000000000000004,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_16.edf,3596.0,trailing,44,-9.488842341872692,0.5848473317658375,ok,ok,3.4000000000000004,0.0,True,ok,6,5,0.755827867973932,11,10,True
chb05,chb05_17.edf,4.0,centered,42,-17.96973690523132,0.9284795890578182,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,14,11,True
chb05,chb05_17.edf,4.0,centered,43,-22.444208527572172,0.8839923177751691,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,16,14,True
chb05,chb05_17.edf,4.0,centered,44,-28.20405739503219,0.5667508492138688,ok,ok,2.1,0.0,True,ok,6,5,0.755827867973932,11,9,True
chb05,chb05_17.edf,1800.0,centered,42,-8.762696211300115,0.8780276365299415,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,11,9,True
chb05,chb05_17.edf,1800.0,centered,43,-9.081955298190731,0.8210858044271492,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_17.edf,1800.0,centered,44,-13.615025658296819,0.5214525148879743,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7366105444863961,10,8,True
chb05,chb05_17.edf,3592.0,centered,42,-12.008835793790103,0.9098936057367173,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,10,True
chb05,chb05_17.edf,3592.0,centered,43,-11.405293960377708,0.8333120056319393,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,16,14,True
chb05,chb05_17.edf,3592.0,centered,44,-19.82559802476911,0.5801835197482597,ok,ok,1.0,0.0,True,ok,6,5,0.7644294068001275,11,10,True
chb05,chb05_17.edf,8.0,trailing,42,-13.495208322494783,0.9905483804789798,ok,ok,2.0,0.0,False,insufficient_intervals,0,0,,15,12,True
chb05,chb05_17.edf,8.0,trailing,43,-19.621394097142353,0.7927189995908239,ok,ok,2.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_17.edf,8.0,trailing,44,-24.53390488082139,0.5742606685832546,ok,ok,2.0,0.0,True,ok,6,5,0.7572960273799565,11,9,True
chb05,chb05_17.edf,1804.0,trailing,42,-8.889379293795326,0.9376083722701001,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_17.edf,1804.0,trailing,43,-9.749814922003603,0.7919330569415418,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_17.edf,1804.0,trailing,44,-13.475222966923766,0.5214525148879743,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7593529611165156,10,8,True
chb05,chb05_17.edf,3596.0,trailing,42,-12.646674817071164,0.9062277067811949,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,10,True
chb05,chb05_17.edf,3596.0,trailing,43,-12.114940205556188,0.7927189995908239,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_17.edf,3596.0,trailing,44,-20.557338483094213,0.5744436673430846,ok,ok,1.0,0.0,True,ok,6,5,0.7694423664548565,11,10,True
chb05,chb05_22.edf,4.0,centered,42,-21.300510865409414,0.9671271878788834,ok,ok,2.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_22.edf,4.0,centered,43,-18.610821537494665,0.7919743322598782,ok,ok,2.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_22.edf,4.0,centered,44,-18.44091102922685,0.5817771800451791,ok,ok,2.6,0.0,True,ok,6,5,0.7566157887477064,11,10,True
chb05,chb05_22.edf,1800.0,centered,42,-12.645923002029118,0.9394745874762352,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_22.edf,1800.0,centered,43,-5.754335222200998,0.8406996131575822,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_22.edf,1800.0,centered,44,-11.908376906025042,1.0734509146690363,ok,ok,1.1,0.0,True,ok,6,5,0.7565255453594025,12,11,True
chb05,chb05_22.edf,3592.0,centered,42,-12.040675787148762,0.9037170373429898,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_22.edf,3592.0,centered,43,-17.199842714417507,0.7847277650936122,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,12,True
chb05,chb05_22.edf,3592.0,centered,44,-17.522080792576176,1.129563226353179,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7598945790373981,13,11,True
chb05,chb05_22.edf,8.0,trailing,42,-17.538198610649246,0.9345659351916152,ok,ok,2.6,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_22.edf,8.0,trailing,43,-15.204283981872813,0.8371240077198778,ok,ok,2.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_22.edf,8.0,trailing,44,-18.332009206118492,0.5780641854706564,ok,ok,2.6,0.0,True,ok,6,5,0.7601303401649327,11,9,True
chb05,chb05_22.edf,1804.0,trailing,42,-8.387385268284895,1.074565052622041,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,11,True
chb05,chb05_22.edf,1804.0,trailing,43,-1.3839947693574353,1.1765996860035626,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,12,True
chb05,chb05_22.edf,1804.0,trailing,44,-7.608184469058863,0.5848473317658375,ok,ok,1.1,0.0,True,ok,6,5,0.7511918631836252,11,10,True
chb05,chb05_22.edf,3596.0,trailing,42,-7.54579585558909,0.9345659351916152,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_22.edf,3596.0,trailing,43,-13.824191079079498,0.771614596736541,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb05,chb05_22.edf,3596.0,trailing,44,-14.40808869382569,0.5214525148879743,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7601303401649327,10,8,True
chb08,chb08_02.edf,4.0,centered,42,-8.125755732599409,0.8926377355864653,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_02.edf,4.0,centered,43,-13.884272951920405,0.7927189995908239,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_02.edf,4.0,centered,44,-13.944387533749232,0.23071188120571898,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7573092137389845,10,9,True
chb08,chb08_02.edf,1800.0,centered,42,-14.284250682742034,0.9895343468618608,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_02.edf,1800.0,centered,43,-8.732584185998487,0.8416245845316441,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,16,14,True
chb08,chb08_02.edf,1800.0,centered,44,-15.85444247878271,0.5801835197482597,ok,ok,1.1,0.0,True,ok,6,5,0.7639000286153749,11,10,True
chb08,chb08_02.edf,3592.0,centered,42,-11.740054075801153,0.9778220772824413,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,10,True
chb08,chb08_02.edf,3592.0,centered,43,-8.025422113654734,0.8416245845316441,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,16,14,True
chb08,chb08_02.edf,3592.0,centered,44,-17.038639236927743,0.6506077170562242,ok,ok,1.0,0.0,True,ok,6,5,0.7579878732280245,12,11,True
chb08,chb08_02.edf,8.0,trailing,42,-7.122855521257321,0.9345659351916152,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_02.edf,8.0,trailing,43,-12.646496797772503,0.7927189995908239,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_02.edf,8.0,trailing,44,-13.243821665335005,0.637709335508499,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7562852689579034,12,11,True
chb08,chb08_02.edf,1804.0,trailing,42,-17.03193010271632,1.0291464631086753,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,14,11,True
chb08,chb08_02.edf,1804.0,trailing,43,-20.082665841720335,0.8839923177751691,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,16,14,True
chb08,chb08_02.edf,1804.0,trailing,44,-24.922519960686834,0.5817771800451791,ok,ok,2.1,0.0,True,ok,6,5,0.7566157887477064,11,10,True
