patient,file,start_sec,end_sec,label,channel,model,drive,noise_intensity,substeps,trial,seed,detector,target_frequency,snr_db,input_snr_db,snr_interpretation,clipped_fraction,noise_convention,initial_state,clip,events,intervals,discarded_intervals,ddof,cv,coherence,valid,reason,zero_noise_snr_db,snr_change_vs_zero_noise_db,snr_change_vs_input_db,duration_sec,sr_numerically_valid
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,eeg_component,2.0,2,2,6034776140875043317,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-10.00430170654089,12.12698994593448,local target-band PSD ratio; control is noise-only,0.0,sde,,,14,13,0,0,1.3525256481089338,0.739357513403294,True,ok,4.29660989348598,-14.300911600026868,-22.13129165247537,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.0,1,0,841055959855507556,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-61.63727016203524,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-61.63727016203524,0.0,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.0,1,1,12174236181735188869,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-61.63727016203524,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-61.63727016203524,0.0,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.0,1,2,137198160552411983,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-61.63727016203524,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-61.63727016203524,0.0,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.1,1,0,841055959855507556,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-17.345469248684864,,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,11,0,0,0.2234967065373393,4.474338863838832,True,ok,-61.63727016203524,44.29180091335038,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.1,1,1,12174236181735188869,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-12.450173843613609,,local target-band PSD ratio; control is noise-only,0.0,sde,,,8,6,1,0,1.3338686712186043,0.7496989932947549,True,ok,-61.63727016203524,49.18709631842164,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.1,1,2,137198160552411983,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-11.292175841391687,,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,11,0,0,1.4522408981280823,0.6885909915420958,True,ok,-61.63727016203524,50.345094320643554,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.5,1,0,841055959855507556,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-13.548041119192016,,local target-band PSD ratio; control is noise-only,0.0,sde,,,10,9,0,0,0.367854466548571,2.718466379877329,True,ok,-61.63727016203524,48.08922904284323,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.5,1,1,12174236181735188869,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-12.750586199946486,,local target-band PSD ratio; control is noise-only,0.0,sde,,,9,7,1,0,1.4857154820613463,0.6730763810932066,True,ok,-61.63727016203524,48.88668396208875,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.5,1,2,137198160552411983,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-9.70670865500061,,local target-band PSD ratio; control is noise-only,0.0,sde,,,5,4,0,0,1.1068690110911814,0.9034492699494524,True,ok,-61.63727016203524,51.93056150703463,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,2.0,1,0,841055959855507556,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-8.19849910318289,,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,10,0,0,0.6545992707510351,1.527652175433498,True,ok,-61.63727016203524,53.43877105885235,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,2.0,1,1,12174236181735188869,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-11.294656252746163,,local target-band PSD ratio; control is noise-only,0.0,sde,,,10,9,0,0,1.315755948278764,0.7600193647675868,True,ok,-61.63727016203524,50.34261390928908,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,2.0,1,2,137198160552411983,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-10.655350412583786,,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,10,1,0,1.549471873530418,0.6453811889605551,True,ok,-61.63727016203524,50.98191974945146,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.0,2,0,7107564706441515154,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-61.63478756572832,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-61.63478756572832,0.0,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.0,2,1,13899437103298598713,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-61.63478756572832,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-61.63478756572832,0.0,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.0,2,2,6034776140875043317,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-61.63478756572832,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-61.63478756572832,0.0,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.1,2,0,7107564706441515154,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-10.50348752322282,,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,8,2,0,1.2194879739469984,0.8200162866415132,True,ok,-61.63478756572832,51.1313000425055,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.1,2,1,13899437103298598713,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-18.93690946888248,,local target-band PSD ratio; control is noise-only,0.0,sde,,,10,8,1,0,0.075411438642555,13.26058775698379,True,ok,-61.63478756572832,42.69787809684585,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.1,2,2,6034776140875043317,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-6.730133345194266,,local target-band PSD ratio; control is noise-only,0.0,sde,,,13,11,1,0,1.0770910092872583,0.9284266523232132,True,ok,-61.63478756572832,54.904654220534056,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.5,2,0,7107564706441515154,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-13.825824193638326,,local target-band PSD ratio; control is noise-only,0.0,sde,,,13,12,0,0,0.5059830460513768,1.9763508042490048,True,ok,-61.63478756572832,47.80896337209,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.5,2,1,13899437103298598713,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-16.55862918664351,,local target-band PSD ratio; control is noise-only,0.0,sde,,,14,11,2,0,0.0454320128644759,22.010911182452084,True,ok,-61.63478756572832,45.076158379084816,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,0.5,2,2,6034776140875043317,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-12.316427831858691,,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,10,1,0,0.5008592455723487,1.9965689140015104,True,ok,-61.63478756572832,49.318359733869634,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,2.0,2,0,7107564706441515154,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-9.086922603903169,,local target-band PSD ratio; control is noise-only,0.0,sde,,,10,9,0,0,1.15908264439194,0.8627512497390594,True,ok,-61.63478756572832,52.54786496182516,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,2.0,2,1,13899437103298598713,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-14.539962316743072,,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,9,1,0,0.2667010880153547,3.74951601225724,True,ok,-61.63478756572832,47.09482524898525,,10,True
chb02,chb02_16+.edf,2980.0,2990.0,1,FP1-F7,fhn_sde,no_external_drive,2.0,2,2,6034776140875043317,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.0,-10.88976875250104,,local target-band PSD ratio; control is noise-only,0.0,sde,,,14,13,0,0,1.3533032808723608,0.7389326650825705,True,ok,-61.63478756572832,50.74501881322728,,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.0,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,1.8,14.65703367166819,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.65703367166819,0.0,0.141720493512981,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.0,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,1.8,14.65703367166819,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.65703367166819,0.0,0.141720493512981,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.0,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,1.8,14.65703367166819,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.65703367166819,0.0,0.141720493512981,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.1,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,1.8,-19.054006041566332,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.65703367166819,-33.71103971323453,-33.56931921972154,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.1,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,1.8,-8.051617182962975,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.65703367166819,-22.708650854631166,-22.56693036111818,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.1,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,1.8,-9.742229898213887,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.65703367166819,-24.39926356988208,-24.257543076369096,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,1.8,-15.682738779321037,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,14.65703367166819,-30.339772450989223,-30.198051957476245,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,1.8,-13.476129534302132,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,14.65703367166819,-28.13316320597032,-27.991442712457346,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,1.8,-14.958806463690602,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,14.65703367166819,-29.61584013535879,-29.47411964184581,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,1.8,-11.30637828085213,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,5,4,0,1,,,False,insufficient_intervals,14.65703367166819,-25.96341195252032,-25.82169145900734,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,1.8,-9.287406086997544,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,8,7,0,1,0.8825298739895229,1.1331061185265574,True,ok,14.65703367166819,-23.94443975866573,-23.802719265152756,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,1.8,-11.747652767519993,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,5,4,0,1,,,False,insufficient_intervals,14.65703367166819,-26.404686439188183,-26.2629659456752,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.0,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,1.8,14.656908932661842,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.656908932661842,0.0,0.1415957545066337,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.0,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,1.8,14.656908932661842,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.656908932661842,0.0,0.1415957545066337,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.0,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,1.8,14.656908932661842,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.656908932661842,0.0,0.1415957545066337,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.1,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,1.8,-10.78897637908712,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.656908932661842,-25.445885311748963,-25.304289557242328,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.1,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,1.8,-4.961563628921989,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.656908932661842,-19.618472561583832,-19.4768768070772,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.1,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,1.8,-14.099413414730888,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.656908932661842,-28.75632234739273,-28.614726592886097,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,1.8,-14.808564756112828,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,14.656908932661842,-29.465473688774672,-29.32387793426804,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,1.8,-7.281897132940428,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.656908932661842,-21.93880606560227,-21.79721031109564,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,1.8,-13.796199348922508,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,4,3,0,1,,,False,insufficient_intervals,14.656908932661842,-28.45310828158435,-28.31151252707772,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,1.8,-12.293062511901011,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,5,4,0,1,,,False,insufficient_intervals,14.656908932661842,-26.949971444562856,-26.80837569005622,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,1.8,-9.32881629757257,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,11,10,0,1,0.5784334213875267,1.7288074357827274,True,ok,14.656908932661842,-23.98572523023441,-23.84412947572778,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,1.8,-10.24799797521547,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,4,3,0,1,,,False,insufficient_intervals,14.656908932661842,-24.90490690787731,-24.76331115337068,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,1.8,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,1.8,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,1.8,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,1.8,-15.35616097339245,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,1.8,-7.596520271352487,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,1.8,-14.324980821223347,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,1.8,-13.86737919145942,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,1.8,-13.1924898997453,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,1.8,-16.84614452832526,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,1.8,-10.403106394371846,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,1.8,-9.100356527179269,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,8,7,0,1,0.8825298739895229,1.1331061185265574,True,ok,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,1.8,-12.791220555810504,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,5,4,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,1.8,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,1.8,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,1.8,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,1.8,-9.472797586667747,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,1.8,-9.054074774279451,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,1.8,-13.12030695912824,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,1.8,-13.696591266109984,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,1.8,-9.29392935733678,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,1.8,-13.03711263733424,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,4,3,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,1.8,-11.918748006622511,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,5,4,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,1.8,-10.23744627927208,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,11,10,0,1,0.5879380399548074,1.700859498862952,True,ok,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,1.8,-9.785092041481164,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,4,3,0,1,,,False,insufficient_intervals,,,,10,False
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.0,1,0,6173266222930575267,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.8,5.183235133621898,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sde,,,2,1,0,0,,,False,insufficient_intervals,5.183235133621898,0.0,-9.332078044533311,10,True
chb08,chb08_21.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.0,1,1,15096000637201056860,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.8,5.183235133621898,14.515313178155209,local target-band PSD ratio; control is noise-only,0.0,sde,,,2,1,0,0,,,False,insufficient_intervals,5.183235133621898,0.0,-9.332078044533311,10,True
