patient,file,start_sec,mode,seed,condition,sr_value,cr_value,sr_reason,cr_reason,frequency,max_clipped_fraction,bistable_valid,bistable_reason,bistable_events,bistable_intervals,bistable_cv,fhn_events,fhn_intervals,fhn_valid,sr_missing,cr_missing
chb05,chb05_17.edf,3592.0,centered,54,driven,-17.656566343714026,1.1235258490855495,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,12,10,True,0,0
chb05,chb05_17.edf,3592.0,centered,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_17.edf,3592.0,centered,55,driven,-11.901627058260225,1.0468218137424923,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb05,chb05_17.edf,3592.0,centered,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_17.edf,3592.0,centered,56,driven,-19.379948177631153,0.6932165650682691,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
chb05,chb05_17.edf,3592.0,centered,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_17.edf,3592.0,centered,57,driven,-28.35267271110606,0.6559552833513658,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb05,chb05_17.edf,3592.0,centered,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_17.edf,3592.0,centered,58,driven,-15.964289711131281,0.447003042272757,ok,ok,1.0,0.0,True,ok,9.0,8.0,0.7341779038387453,10,8,True,0,0
chb05,chb05_17.edf,3592.0,centered,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_17.edf,3592.0,centered,59,driven,-15.561530723261185,1.0426262600248235,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,12,9,True,0,0
chb05,chb05_17.edf,3592.0,centered,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb05,chb05_17.edf,3592.0,centered,60,driven,-21.126629842986294,0.26421319781697994,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,10,8,True,0,0
chb05,chb05_17.edf,3592.0,centered,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_17.edf,3592.0,centered,61,driven,-15.926214402143405,0.226150010141014,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,12,11,True,0,0
chb05,chb05_17.edf,3592.0,centered,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb05,chb05_17.edf,8.0,trailing,42,driven,-13.495208322494783,0.9905483804789798,ok,ok,2.0,0.0,False,insufficient_intervals,0.0,0.0,,15,12,True,0,0
chb05,chb05_17.edf,8.0,trailing,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb05,chb05_17.edf,8.0,trailing,43,driven,-19.621394097142353,0.7927189995908239,ok,ok,2.0,0.0,False,insufficient_intervals,0.0,0.0,,14,12,True,0,0
chb05,chb05_17.edf,8.0,trailing,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb05,chb05_17.edf,8.0,trailing,44,driven,-24.53390488082139,0.5742606685832546,ok,ok,2.0,0.0,True,ok,6.0,5.0,0.7572960273799565,11,9,True,0,0
chb05,chb05_17.edf,8.0,trailing,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_17.edf,8.0,trailing,45,driven,-22.376146776093627,0.26769318484348065,ok,ok,2.0,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb05,chb05_17.edf,8.0,trailing,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb05,chb05_17.edf,8.0,trailing,46,driven,-19.86920282242839,0.30040449155896365,ok,ok,2.0,0.0,False,insufficient_intervals,2.0,1.0,,13,10,True,0,0
chb05,chb05_17.edf,8.0,trailing,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb05,chb05_17.edf,8.0,trailing,47,driven,-23.543337796550333,0.20210995870036225,ok,ok,2.0,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb05,chb05_17.edf,8.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb05,chb05_17.edf,8.0,trailing,48,driven,-26.372373205928554,0.5131120965916113,ok,ok,2.0,0.0,False,insufficient_intervals,2.0,1.0,,11,9,True,0,0
chb05,chb05_17.edf,8.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_17.edf,8.0,trailing,49,driven,-17.46262528973494,0.6699380098071125,ok,ok,2.0,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
chb05,chb05_17.edf,8.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb05,chb05_17.edf,8.0,trailing,50,driven,-28.79253744223326,0.8074795676900143,ok,ok,2.0,0.0,False,insufficient_intervals,4.0,3.0,,9,8,True,0,0
chb05,chb05_17.edf,8.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_17.edf,8.0,trailing,51,driven,-15.878452055249946,0.4999478380308875,ok,ok,2.0,0.0,False,insufficient_intervals,2.0,1.0,,8,7,True,0,0
chb05,chb05_17.edf,8.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb05,chb05_17.edf,8.0,trailing,52,driven,-16.91147421837471,1.3207843438040283,ok,ok,2.0,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb05,chb05_17.edf,8.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_17.edf,8.0,trailing,53,driven,-27.369393022275585,0.29204347757800453,ok,ok,2.0,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb05,chb05_17.edf,8.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb05,chb05_17.edf,8.0,trailing,54,driven,-12.849089923894894,0.8021859040043684,ok,ok,2.0,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb05,chb05_17.edf,8.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_17.edf,8.0,trailing,55,driven,-17.818879815289506,1.0478979712046146,ok,ok,2.0,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb05,chb05_17.edf,8.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_17.edf,8.0,trailing,56,driven,-13.209466511488205,0.9666926474337917,ok,ok,2.0,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb05,chb05_17.edf,8.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_17.edf,8.0,trailing,57,driven,-15.587961782119269,0.6559552833513658,ok,ok,2.0,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb05,chb05_17.edf,8.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_17.edf,8.0,trailing,58,driven,-19.077170311365055,0.44714074497492345,ok,ok,2.0,0.0,False,insufficient_intervals,5.0,4.0,,10,8,True,0,0
chb05,chb05_17.edf,8.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_17.edf,8.0,trailing,59,driven,-11.472226872442878,0.9535976395037187,ok,ok,2.0,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb05,chb05_17.edf,8.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb05,chb05_17.edf,8.0,trailing,60,driven,-19.341106061033525,0.25940051992547997,ok,ok,2.0,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb05,chb05_17.edf,8.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_17.edf,8.0,trailing,61,driven,-14.398818101311107,0.2460573561161468,ok,ok,2.0,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb05,chb05_17.edf,8.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb05,chb05_17.edf,1804.0,trailing,42,driven,-8.889379293795326,0.9376083722701001,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb05,chb05_17.edf,1804.0,trailing,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb05,chb05_17.edf,1804.0,trailing,43,driven,-9.749814922003603,0.7919330569415418,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb05,chb05_17.edf,1804.0,trailing,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb05,chb05_17.edf,1804.0,trailing,44,driven,-13.475222966923766,0.5214525148879743,ok,ok,1.2000000000000002,0.0,True,ok,6.0,5.0,0.7593529611165156,10,8,True,0,0
chb05,chb05_17.edf,1804.0,trailing,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_17.edf,1804.0,trailing,45,driven,-10.933622162326674,0.22704516883731712,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb05,chb05_17.edf,1804.0,trailing,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb05,chb05_17.edf,1804.0,trailing,46,driven,-17.44511301551368,0.30040449155896365,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,13,10,True,0,0
chb05,chb05_17.edf,1804.0,trailing,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb05,chb05_17.edf,1804.0,trailing,47,driven,-16.250490565415888,0.2551263353750901,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb05,chb05_17.edf,1804.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb05,chb05_17.edf,1804.0,trailing,48,driven,-18.822327065689937,0.5131120965916113,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,11,9,True,0,0
chb05,chb05_17.edf,1804.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_17.edf,1804.0,trailing,49,driven,-10.24722413926067,0.627323804944464,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,10,9,True,0,0
chb05,chb05_17.edf,1804.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb05,chb05_17.edf,1804.0,trailing,50,driven,-13.111336962692551,0.8411903142551997,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb05,chb05_17.edf,1804.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_17.edf,1804.0,trailing,51,driven,-16.93677984203437,0.6011421857103442,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,9,8,True,0,0
chb05,chb05_17.edf,1804.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb05,chb05_17.edf,1804.0,trailing,52,driven,-15.158644168576096,0.8973187440773244,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,3.0,2.0,,12,11,True,0,0
chb05,chb05_17.edf,1804.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_17.edf,1804.0,trailing,53,driven,-17.101751102397458,0.31572541817620525,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb05,chb05_17.edf,1804.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb05,chb05_17.edf,1804.0,trailing,54,driven,-1.5278921177211089,0.8242163209468436,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,12,10,True,0,0
chb05,chb05_17.edf,1804.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_17.edf,1804.0,trailing,55,driven,-4.739361421318041,1.4797194599301684,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,8,7,True,0,0
chb05,chb05_17.edf,1804.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_17.edf,1804.0,trailing,56,driven,-16.37427588871821,0.9712767344027523,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb05,chb05_17.edf,1804.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_17.edf,1804.0,trailing,57,driven,-19.086413570605593,0.6555326799780494,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb05,chb05_17.edf,1804.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_17.edf,1804.0,trailing,58,driven,-8.417117589169719,0.4760743412482713,ok,ok,1.2000000000000002,0.0,True,ok,7.0,6.0,1.1408592198681153,11,9,True,0,0
chb05,chb05_17.edf,1804.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_17.edf,1804.0,trailing,59,driven,-12.967557844829239,0.9628884703032005,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb05,chb05_17.edf,1804.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb05,chb05_17.edf,1804.0,trailing,60,driven,-14.29397797021633,0.26258427370726956,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb05,chb05_17.edf,1804.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_17.edf,1804.0,trailing,61,driven,-13.737777273570469,0.23864210020829255,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,14,12,True,0,0
chb05,chb05_17.edf,1804.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb05,chb05_17.edf,3596.0,trailing,42,driven,-12.646674817071164,0.9062277067811949,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,13,10,True,0,0
chb05,chb05_17.edf,3596.0,trailing,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb05,chb05_17.edf,3596.0,trailing,43,driven,-12.114940205556188,0.7927189995908239,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,14,12,True,0,0
chb05,chb05_17.edf,3596.0,trailing,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb05,chb05_17.edf,3596.0,trailing,44,driven,-20.557338483094213,0.5744436673430846,ok,ok,1.0,0.0,True,ok,6.0,5.0,0.7694423664548565,11,10,True,0,0
chb05,chb05_17.edf,3596.0,trailing,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_17.edf,3596.0,trailing,45,driven,-14.90925319202104,0.26769318484348065,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb05,chb05_17.edf,3596.0,trailing,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb05,chb05_17.edf,3596.0,trailing,46,driven,-21.660276106787613,0.30040449155896365,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,13,10,True,0,0
chb05,chb05_17.edf,3596.0,trailing,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb05,chb05_17.edf,3596.0,trailing,47,driven,-23.360962087362793,0.20210995870036225,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb05,chb05_17.edf,3596.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb05,chb05_17.edf,3596.0,trailing,48,driven,-23.49010502045466,0.4943134887043402,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,12,10,True,0,0
chb05,chb05_17.edf,3596.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_17.edf,3596.0,trailing,49,driven,-21.849816762626823,0.6565475515908958,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb05,chb05_17.edf,3596.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb05,chb05_17.edf,3596.0,trailing,50,driven,-17.7700946020143,0.7328027334724222,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,8,7,True,0,0
chb05,chb05_17.edf,3596.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_17.edf,3596.0,trailing,51,driven,-22.431677801092828,0.5655015979273442,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,9,8,True,0,0
chb05,chb05_17.edf,3596.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb05,chb05_17.edf,3596.0,trailing,52,driven,-19.301707053380603,1.0156094648210077,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,14,12,True,0,0
chb05,chb05_17.edf,3596.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_17.edf,3596.0,trailing,53,driven,-26.38094132534497,0.24511124281430097,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb05,chb05_17.edf,3596.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb05,chb05_17.edf,3596.0,trailing,54,driven,-18.973386421819264,0.7936686900489445,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb05,chb05_17.edf,3596.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_17.edf,3596.0,trailing,55,driven,-12.580970605751725,1.0468218137424923,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb05,chb05_17.edf,3596.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_17.edf,3596.0,trailing,56,driven,-19.80459408316881,0.7198168186791657,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,13,11,True,0,0
chb05,chb05_17.edf,3596.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_17.edf,3596.0,trailing,57,driven,-28.626254429035225,0.6559552833513658,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb05,chb05_17.edf,3596.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_17.edf,3596.0,trailing,58,driven,-16.42923167986454,0.44714074497492345,ok,ok,1.0,0.0,True,ok,9.0,8.0,0.8020819799816385,10,8,True,0,0
chb05,chb05_17.edf,3596.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_17.edf,3596.0,trailing,59,driven,-16.505131973504373,0.9628884703032005,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb05,chb05_17.edf,3596.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb05,chb05_17.edf,3596.0,trailing,60,driven,-21.929261863713535,0.25940051992547997,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb05,chb05_17.edf,3596.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_17.edf,3596.0,trailing,61,driven,-16.824028567025884,0.226150010141014,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,12,11,True,0,0
chb05,chb05_17.edf,3596.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb05,chb05_22.edf,4.0,centered,42,driven,-21.300510865409414,0.9671271878788834,ok,ok,2.6,0.0,False,insufficient_intervals,0.0,0.0,,14,12,True,0,0
chb05,chb05_22.edf,4.0,centered,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb05,chb05_22.edf,4.0,centered,43,driven,-18.610821537494665,0.7919743322598782,ok,ok,2.6,0.0,False,insufficient_intervals,0.0,0.0,,14,12,True,0,0
chb05,chb05_22.edf,4.0,centered,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb05,chb05_22.edf,4.0,centered,44,driven,-18.44091102922685,0.5817771800451791,ok,ok,2.6,0.0,True,ok,6.0,5.0,0.7566157887477064,11,10,True,0,0
chb05,chb05_22.edf,4.0,centered,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_22.edf,4.0,centered,45,driven,-19.016376212318775,0.26769318484348065,ok,ok,2.6,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb05,chb05_22.edf,4.0,centered,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb05,chb05_22.edf,4.0,centered,46,driven,-19.194649244353904,0.3987812184155495,ok,ok,2.6,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb05,chb05_22.edf,4.0,centered,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb05,chb05_22.edf,4.0,centered,47,driven,-13.48989739465071,0.20210995870036225,ok,ok,2.6,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb05,chb05_22.edf,4.0,centered,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb05,chb05_22.edf,4.0,centered,48,driven,-25.56206778076293,0.222353675781321,ok,ok,2.6,0.0,False,insufficient_intervals,2.0,1.0,,12,10,True,0,0
chb05,chb05_22.edf,4.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_22.edf,4.0,centered,49,driven,-18.815264783179103,0.627323804944464,ok,ok,2.6,0.0,False,insufficient_intervals,1.0,0.0,,10,9,True,0,0
chb05,chb05_22.edf,4.0,centered,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb05,chb05_22.edf,4.0,centered,50,driven,-22.317407544938682,0.8214830237352919,ok,ok,2.6,0.0,False,insufficient_intervals,4.0,3.0,,9,8,True,0,0
chb05,chb05_22.edf,4.0,centered,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_22.edf,4.0,centered,51,driven,-18.371848363208496,0.5865087399906893,ok,ok,2.6,0.0,False,insufficient_intervals,2.0,1.0,,9,8,True,0,0
chb05,chb05_22.edf,4.0,centered,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb05,chb05_22.edf,4.0,centered,52,driven,-17.598754014431773,0.8999007741789422,ok,ok,2.6,0.0,False,insufficient_intervals,2.0,1.0,,12,11,True,0,0
chb05,chb05_22.edf,4.0,centered,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_22.edf,4.0,centered,53,driven,-16.311605728675353,0.24511124281430097,ok,ok,2.6,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb05,chb05_22.edf,4.0,centered,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb05,chb05_22.edf,4.0,centered,54,driven,-20.057336262068084,0.8178304964157531,ok,ok,2.6,0.0,False,insufficient_intervals,0.0,0.0,,12,11,True,0,0
chb05,chb05_22.edf,4.0,centered,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb05,chb05_22.edf,4.0,centered,55,driven,-21.175183434829336,1.1071407888439386,ok,ok,2.6,0.0,False,insufficient_intervals,0.0,0.0,,10,9,True,0,0
chb05,chb05_22.edf,4.0,centered,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb05,chb05_22.edf,4.0,centered,56,driven,-18.146490761277946,0.6932165650682691,ok,ok,2.6,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
chb05,chb05_22.edf,4.0,centered,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb05,chb05_22.edf,4.0,centered,57,driven,-16.413684264920562,0.6559552833513658,ok,ok,2.6,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb05,chb05_22.edf,4.0,centered,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb05,chb05_22.edf,4.0,centered,58,driven,-18.903786151825965,0.4731802290578575,ok,ok,2.6,0.0,True,ok,7.0,6.0,1.1555658758928922,11,9,True,0,0
chb05,chb05_22.edf,4.0,centered,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb05,chb05_22.edf,4.0,centered,59,driven,-21.04006303448484,0.9535976395037187,ok,ok,2.6,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb05,chb05_22.edf,4.0,centered,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb05,chb05_22.edf,4.0,centered,60,driven,-15.69540462658194,0.2635963268213933,ok,ok,2.6,0.0,False,insufficient_intervals,4.0,3.0,,10,8,True,0,0
chb05,chb05_22.edf,4.0,centered,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
